City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,tadine,-21.55,167.8833,26.65,84,91,1.86,NC,1674556915
365,pontianak,-0.0333,109.3333,27.99,78,40,2.57,ID,1674556781
366,rondonopolis,-16.4708,-54.6356,22.14,98,100,1.17,BR,1674556918
367,preobrazheniye,42.9019,133.9064,-21.87,69,13,4.23,RU,1674556919
368,tarko-sale,64.9225,77.785,-30.37,96,83,4.25,RU,1674556922
369,tautira,-17.7333,-149.15,26.11,81,97,4.64,PF,1674556923
370,nacala,-14.5428,40.6728,32.62,58,75,6.69,MZ,1674556924
371,dano,11.15,-3.0667,33.87,15,11,2.97,BF,1674556927
372,banyo,6.75,11.8167,31.9,13,73,3.12,CM,1674556928
373,acarau,-2.8856,-40.12,26.39,76,26,2.43,BR,1674556639
374,saint anthony,45.0205,-93.218,-5.04,89,0,3.09,US,1674556931
375,bilibino,68.0546,166.4372,-26.4,72,97,1.92,RU,1674556933
376,beaufort,5.3473,115.7455,24.25,95,100,2.74,MY,1674556934
377,esperance,-33.8667,121.9,24.13,58,18,7.87,AU,1674556936
378,duma,34.7653,108.135,-7.36,21,2,2.88,CN,1674556938
379,kamaishi,39.2667,141.8833,-4.57,60,100,3.79,JP,1674556939
380,hirara,24.8,125.2833,11.15,58,75,16.46,JP,1674556941
381,pangody,65.85,74.4859,-21.34,98,100,7.19,RU,1674556942
382,college,64.8569,-147.8028,-20.23,79,100,1.54,US,1674556681
383,bad laasphe,50.9333,8.4,0.44,81,63,3.32,DE,1674556945
384,la libertad,-2.2333,-80.9,24.28,79,87,3.95,EC,1674556946
385,flinders,-34.5833,150.8552,19.1,83,98,3.27,AU,1674556947
386,mogwase,-25.185,27.2665,31.82,20,1,0.86,ZA,1674556948
387,shelburne,44.0787,-80.2041,-1.75,97,91,7.71,CA,1674556912
388,namtsy,62.7161,129.6658,-40.65,97,100,1.1,RU,1674556951
389,palana,59.1167,159.9667,-16.12,92,100,2.02,RU,1674556952
390,tevaitoa,-16.7833,-151.5,25.81,77,100,2.74,PF,1674556954
391,pombia,45.653,8.6336,10.05,69,40,3.09,IT,1674556955
392,ballina,-28.8667,153.5667,22.79,99,88,6.06,AU,1674556956
393,hamilton,39.1834,-84.5333,-0.38,91,0,4.12,US,1674556957
394,ouidah,6.3631,2.0851,30.92,67,24,3.67,BJ,1674556960
395,egvekinot,66.3167,-179.1667,-26.32,87,11,5.91,RU,1674556961
396,caravelas,-17.7125,-39.2481,27.62,73,100,4.54,BR,1674556962
397,praia,14.9215,-23.5087,22.3,64,40,5.66,CV,1674556964
398,colesberg,-30.72,25.0972,31.16,22,49,8.07,ZA,1674556965
399,novoagansk,61.9449,76.6625,-31.12,98,77,1.45,RU,1674556966
400,tezu,27.9167,96.1667,19.65,38,53,1.39,IN,1674556968
401,petit goave,18.4314,-72.8669,22.77,72,4,1.91,HT,1674556969
402,ucluelet,48.9329,-125.5528,7.27,92,100,0.49,CA,1674556970
403,arroyo,41.6096,-4.7969,3.11,82,75,2.57,ES,1674556972
404,praia da vitoria,38.7333,-27.0667,15.42,82,40,8.02,PT,1674556973
405,te anau,-45.4167,167.7167,11.57,77,49,1.13,NZ,1674556974
406,togur,58.3631,82.8265,-26.44,96,21,3.0,RU,1674556976
407,tilichiki,60.4667,166.1,-17.04,85,100,4.99,RU,1674556977
408,mapastepec,15.4333,-92.9,21.91,68,3,1.86,MX,1674556978
409,hit,33.6416,42.8251,16.83,25,0,3.08,IQ,1674556979
410,thinadhoo,0.5333,72.9333,27.15,76,100,7.3,MV,1674556981
411,tuatapere,-46.1333,167.6833,9.01,88,1,1.18,NZ,1674556982
412,ullapool,57.8987,-5.1604,13.53,95,100,4.83,GB,1674556983
413,muros,42.7762,-9.0603,11.16,62,4,7.14,ES,1674556985
414,lichuan,30.3,108.85,-1.76,79,81,1.9,CN,1674556986
415,pristen,51.2355,36.6959,0.46,46,59,3.15,RU,1674556987
416,yazd,31.8972,54.3675,6.06,39,20,3.09,IR,1674556988
417,genhe,50.7833,121.5167,-37.16,100,74,1.49,CN,1674556990
418,kenai,60.5544,-151.2583,0.05,97,100,1.54,US,1674556991
419,amapa,1.0,-52.0,21.56,98,100,0.98,BR,1674556993
420,sosnogorsk,63.6023,53.8817,-10.12,90,84,3.6,RU,1674556994
421,san lorenzo,-25.3333,-57.5333,22.55,100,0,1.03,PY,1674556995
422,perth,-31.9333,115.8333,29.55,62,0,8.75,AU,1674556697
423,camrose,53.0168,-112.8353,-5.26,93,77,3.95,CA,1674556998
424,west wendover,40.7391,-114.0733,-4.44,80,0,1.54,US,1674556999
425,oxford,51.7522,-1.256,2.62,88,5,0.51,GB,1674556765
426,nouadhibou,20.931,-17.0347,16.99,63,0,9.26,MR,1674557002
427,byron bay,-28.65,153.6167,22.75,84,87,5.77,AU,1674557003
428,manado,1.487,124.8455,26.43,94,40,0.51,ID,1674557004
429,road town,18.4167,-64.6167,25.05,65,51,8.48,VG,1674557002
430,manzanillo,20.3433,-77.1167,19.99,89,5,4.22,CU,1674557007
431,el tarra,8.5756,-73.0949,21.79,92,85,0.55,CO,1674557008
432,sorong,-0.8833,131.25,27.22,78,100,2.55,ID,1674556862
433,cabo san lucas,22.8909,-109.9124,16.45,76,94,2.78,MX,1674556757
434,arcangel,11.5395,122.3455,23.84,94,63,0.89,PH,1674557012
435,mitzic,0.7821,11.549,29.4,56,74,1.05,GA,1674557013
436,pevek,69.7008,170.3133,-25.98,73,82,1.16,RU,1674557014
437,palivere,58.9664,23.8911,0.96,91,100,3.85,EE,1674557016
438,mesesenii de jos,47.15,22.9833,6.82,55,84,2.5,RO,1674557017
439,cidreira,-30.1811,-50.2056,24.27,80,2,1.88,BR,1674557018
440,dalvik,65.9702,-18.5286,4.96,92,87,4.12,IS,1674557020
441,anantapur,14.6833,77.6,30.56,32,49,5.35,IN,1674557022
442,zhanaozen,43.3,52.8,2.69,20,91,4.1,KZ,1674557023
443,aden,12.7794,45.0367,25.53,60,60,6.86,YE,1674557025
444,sur,22.5667,59.5289,20.78,46,20,5.45,OM,1674557026
445,harper,4.375,-7.7169,29.42,67,40,2.63,LR,1674556796
446,elliot lake,46.3834,-82.6331,-11.15,96,65,2.24,CA,1674557029
447,esil,51.9556,66.4042,-15.3,98,75,1.72,KZ,1674557030
448,ko samui,9.5357,99.9357,29.95,74,20,1.54,TH,1674556952
449,montelimar,44.5584,4.7509,4.86,64,43,5.87,FR,1674557032
450,mayo,38.8876,-76.5119,3.33,77,0,2.06,US,1674557024
451,vila,42.0304,-8.1588,4.49,77,4,3.19,PT,1674557035
452,san ramon,37.7799,-121.978,11.25,66,0,2.57,US,1674556841
453,hami,42.8,93.45,-8.3,22,2,0.93,CN,1674557039
454,brigantine,39.4101,-74.3646,2.79,78,0,4.63,US,1674557040
455,voi,-3.3945,38.563,30.35,45,99,4.75,KE,1674557041
456,bonavista,48.6499,-53.1147,4.09,97,100,17.38,CA,1674557043
457,bontang,0.1333,117.5,26.57,86,94,3.09,ID,1674557044
458,los llanos de aridane,28.6585,-17.9182,16.86,71,40,3.6,ES,1674557045
459,bushehr,28.9684,50.8385,18.05,68,75,4.12,IR,1674557046
460,kindu,-2.95,25.95,25.42,75,100,1.29,CD,1674557048
461,cozumel,20.5083,-86.9458,22.19,94,0,0.0,MX,1674556763
462,semey,50.4111,80.2275,-6.88,86,75,3.0,KZ,1674556856
463,sendreni,45.4,27.9167,4.23,62,100,5.51,RO,1674557051
464,troitskoye,52.9821,84.6757,-10.36,93,100,6.14,RU,1674557053
465,bazarnyye mataki,54.8833,49.9333,-10.12,94,100,2.07,RU,1674557054
466,booue,-0.0921,11.9385,33.58,45,72,1.03,GA,1674557055
467,maragogi,-9.0122,-35.2225,27.55,65,13,3.12,BR,1674557056
468,palencia,42.4167,-4.5,2.11,79,84,6.1,ES,1674557058
469,cullinan,-25.6709,28.5236,31.01,21,0,1.62,ZA,1674557060
470,poum,-20.2333,164.0167,27.49,78,65,2.36,NC,1674557062
471,khorramshahr,30.4397,48.1664,12.97,100,100,2.06,IR,1674557063
472,altoona,40.5187,-78.3947,0.12,76,93,1.34,US,1674557065
473,burnie,-41.0667,145.9167,16.07,87,4,1.86,AU,1674557067
474,kanniyakumari,8.0833,77.5667,27.22,72,100,6.93,IN,1674557069
475,nador,35.174,-2.9287,12.14,58,40,2.57,MA,1674557070
476,bakchar,57.0186,82.0711,-11.78,95,100,2.78,RU,1674557071
477,zhezkazgan,47.8043,67.7144,-11.01,79,0,6.0,KZ,1674557073
478,gizel,43.04,44.5708,-1.88,80,100,1.0,RU,1674557074
479,laguna,38.421,-121.4238,5.52,90,0,0.45,US,1674557075
480,verkh-usugli,52.7,115.1667,-32.06,95,72,1.66,RU,1674557076
481,korla,41.7597,86.1469,-11.3,70,87,1.03,CN,1674557078
482,weiser,44.251,-116.9693,-5.89,87,19,1.11,US,1674557080
483,upington,-28.4478,21.2561,24.38,23,87,6.66,ZA,1674557084
484,qinzhou,21.95,108.6167,13.32,34,10,5.93,CN,1674557085
485,pundaguitan,6.3711,126.1689,26.03,86,100,7.6,PH,1674557086
486,port-gentil,-0.7193,8.7815,29.98,74,20,3.6,GA,1674557088
487,tougue,11.4667,-11.6,29.06,19,29,3.11,GN,1674557090
488,jaguarao,-32.5661,-53.3758,21.69,59,0,0.59,BR,1674557091
489,waipawa,-41.4122,175.5153,11.25,88,41,2.14,NZ,1674557093
490,madinat sittah uktubar,29.8167,31.05,20.78,39,0,7.17,EG,1674557094
491,kuldur,49.2167,131.6333,-31.96,99,98,1.88,RU,1674557095
492,chupa,66.27,33.0549,-2.6,90,41,3.9,RU,1674557097
493,atbasar,51.8,68.3333,-14.28,97,22,2.71,KZ,1674557098
494,prince george,53.9166,-122.753,-1.31,91,100,4.63,CA,1674556941
495,marsa matruh,31.3525,27.2453,17.78,62,0,5.3,EG,1674557101
496,swellendam,-34.0226,20.4417,18.17,67,37,5.79,ZA,1674557102
497,gambela,8.25,34.5833,39.25,14,95,2.42,ET,1674557103
498,angoche,-16.2325,39.9086,32.42,54,98,5.9,MZ,1674557105
499,yulara,-25.2406,130.9889,32.43,18,98,0.43,AU,1674557107
500,ongandjera,-17.8833,15.0667,25.13,56,100,3.82,NA,1674557108
501,qasigiannguit,68.8193,-51.1922,-4.86,77,100,2.78,GL,1674557111
502,toora-khem,52.4675,96.11,-19.55,99,100,0.2,RU,1674557112
503,ashland,40.8167,-82.2665,-1.68,93,68,5.71,US,1674557113
504,voh,-20.9667,164.7,25.51,90,10,1.42,NC,1674557115
505,basco,20.4487,121.9702,19.76,77,100,20.55,PH,1674557116
506,bowen,-20.0167,148.2333,25.83,81,10,5.21,AU,1674557117
507,tiznit,29.5833,-9.5,14.53,40,0,1.69,MA,1674557118
508,edson,53.5835,-116.4356,4.08,56,100,9.26,CA,1674557120
509,diu,20.7141,70.9822,24.46,33,13,1.65,IN,1674557121
510,uberlandia,-18.9186,-48.2772,20.56,94,100,3.6,BR,1674556909
511,pangnirtung,66.1451,-65.7125,-23.32,99,100,0.89,CA,1674557124
512,sedro-woolley,48.5039,-122.2361,6.64,86,100,0.0,US,1674557125
513,camargo,27.6667,-105.1667,8.52,46,0,10.83,MX,1674557126
514,tessalit,20.1986,1.0114,26.32,10,0,3.22,ML,1674556849
515,kalos agros,41.1,24.0833,8.66,83,100,0.28,GR,1674557128
516,abu dhabi,24.4667,54.3667,24.06,41,20,2.06,AE,1674557006
517,neiafu,-18.65,-173.9833,27.61,72,6,4.18,TO,1674557131
518,matagami,49.7502,-77.6328,-13.94,78,100,8.23,CA,1674557132
519,wau,7.7029,27.9953,36.77,10,25,2.97,SS,1674557134
520,havre-saint-pierre,50.2334,-63.5986,-7.0,62,0,4.63,CA,1674557135
521,miri,4.4148,114.0089,27.08,83,40,1.54,MY,1674557136
522,sao gabriel da cachoeira,-0.1303,-67.0892,21.07,99,89,0.41,BR,1674557138
523,ahipara,-35.1667,173.1667,17.78,91,100,3.58,NZ,1674557139
524,celestun,20.8667,-90.4,22.11,86,0,5.1,MX,1674557140
525,grindavik,63.8424,-22.4338,5.26,87,75,6.69,IS,1674557142
526,batemans bay,-35.7167,150.1833,21.17,95,100,1.8,AU,1674557143
527,pemangkat,1.1667,108.9667,25.52,88,99,6.8,ID,1674557080
528,darhan,49.4867,105.9228,-26.89,91,96,1.09,MN,1674557145
529,mareeba,-17.0,145.4333,24.4,91,82,1.58,AU,1674557147
530,trairi,-3.2778,-39.2689,26.29,78,99,1.24,BR,1674557027
531,chingirlau,51.095,54.0814,-9.64,92,13,1.54,KZ,1674556878
532,bilma,18.6853,12.9164,29.78,7,4,4.21,NE,1674557150
533,chulym,55.0997,80.9572,-10.1,94,100,5.08,RU,1674557151
534,cordoba,-31.4135,-64.1811,26.9,71,0,1.03,AR,1674557153
535,bodaybo,57.8506,114.1933,-38.88,99,95,0.63,RU,1674557154
536,timra,62.487,17.3257,-5.18,100,20,1.54,SE,1674557156
537,culaman,5.9603,125.6586,25.81,84,100,5.29,PH,1674557157
538,camacupa,-12.0167,17.4833,18.94,78,100,1.75,AO,1674557158
539,shubarkuduk,49.1447,56.4872,-9.07,92,10,1.97,KZ,1674557160
540,tarakan,3.3,117.6333,27.72,78,20,1.54,ID,1674557161
541,gillette,44.2911,-105.5022,-2.25,79,100,7.2,US,1674557148
542,queenstown,-31.8976,26.8753,33.85,19,11,7.27,ZA,1674557164
543,tsagan aman,47.5639,46.7218,0.82,53,4,3.78,RU,1674557165
544,mmathubudukwane,-24.6,26.4333,34.09,21,1,2.5,BW,1674557166
545,erenhot,43.6475,111.9767,-18.75,66,18,4.4,CN,1674557167
546,cape coast,5.1053,-1.2466,29.15,69,12,2.98,GH,1674557169
547,joshimath,30.5667,79.5667,7.53,97,100,3.14,IN,1674557170
548,toba,34.4833,136.85,1.0,68,63,20.65,JP,1674557173
549,paracuru,-3.41,-39.0306,26.17,77,100,1.57,BR,1674557174
550,zwedru,6.0667,-8.1281,27.73,69,86,1.58,LR,1674557175
551,sao joao do paraiso,-15.3136,-42.0144,22.94,83,87,1.78,BR,1674557177
552,skibbereen,51.55,-9.2667,7.84,95,100,2.31,IE,1674557178
